X,Y,Z,r
4.31665,46.4536,95.4846,2.61554
-16.7444,54.851,48.2417,2.61541
3.276,62.4696,-41.4899,2.6154
17.0222,246.549,95.3981,2.6154
24.502,371.22,-86.3566,2.61531
-45.5388,171.992,31.9421,2.61517
17.411,530.703,-39.1661,2.61513
-20.4375,504.83,-86.9918,2.61436
-12.989,81.639,58.4668,2.61428
11.3398,86.5553,15.9308,2.61392
9.32776,150.713,-95.4061,2.61348
28.092,81.3199,28.189,2.61346
-6.52136,49.6776,-17.4377,2.61342
45.4054,498.381,-57.4594,2.61341
-37.1707,516.261,-58.7623,2.6134
-12.847,332.925,-34.1256,2.61336
3.6991,422.6,-95.3959,2.61331
-45.4213,274.037,86.1995,2.61304
-11.3423,410.84,-56.9714,2.61301
2.56445,233.299,-74.3586,2.61273
-35.7404,98.7073,95.502,2.61258
-45.4685,181.339,-6.02795,2.61258
29.6846,231.736,-63.5441,2.61233
10.8109,171.904,-73.4957,2.61225
19.4667,360.178,29.5352,2.61208
-20.0848,196.188,24.0264,2.61203
45.4089,152.983,-86.8248,2.61198
42.054,144.476,-11.3572,2.6118
-29.7755,473.615,9.07178,2.61178
27.1908,523.59,82.77,2.61174
45.4374,169.523,-41.9965,2.61165
-24.8772,486.724,77.2861,2.61162
-26.9788,136.707,95.4779,2.6116
-37.0787,372.864,42.1665,2.6116
36.851,269.294,30.7727,2.61157
-29.4489,222.392,51.2062,2.61149
-45.4014,368.924,42.6552,2.61144
-20.0046,14.3326,-30.0343,2.61133
-17.9076,445.024,61.6875,2.61133
38.319,473.402,95.397,2.61132
16.3379,100.052,-25.3156,2.61126
33.4586,66.9651,48.5403,2.6112
-37.3732,12.3362,-54.4768,2.61114
14.2772,29.4648,63.4694,2.61113
20.0503,457.807,42.2557,2.61104
10.0201,409.665,-95.3976,2.61103
33.9745,399.922,49.3849,2.61101
40.6107,4.58752,-10.7126,2.61099
30.3342,185.333,8.11499,2.61098
27.731,30.5974,-11.6503,2.61078
-44.5175,478.224,46.3485,2.61078
31.6503,61.6605,-51.1427,2.61072
7.05151,42.5454,-11.6083,2.61055
-45.4153,203.409,39.6892,2.61046
-11.9093,368.271,57.0466,2.61043
-37.6141,470.458,52.0947,2.61028
-45.4485,422.895,-75.746,2.61024
-45.3845,226.191,38.0674,2.61015
45.474,307.279,-32.8633,2.60992
-10.5325,101.603,-18.6052,2.60975
36.2472,539.124,5.80298,2.60967
17.5858,468.502,-22.3116,2.60965
25.0488,381.165,35.5109,2.60957
37.0724,263.304,76.371,2.6094
-45.436,315.181,-56.8008,2.60918
10.5004,105.366,-51.5771,2.60905
-28.7498,61.933,57.5061,2.60888
-29.5688,185.286,-50.9106,2.60885
-9.9447,159.307,22.4674,2.60883
-6.64954,559.435,77.656,2.60878
-45.4614,33.5227,77.9281,2.6087
-24.4147,292.646,95.438,2.60869
51.4623,132.481,-83.2281,2.60861
-16.6788,95.7538,3.61255,2.60859
-40.1814,125.675,-51.6543,2.60854
-25.806,190.889,77.3883,2.6085
-36.3044,228.494,51.5604,2.60848
26.4982,24.2692,50.8202,2.60847
-30.824,270.74,37.7786,2.60814
-29.6012,544.613,-7.27905,2.60808
-23.9983,60.1613,65.2587,2.608
37.683,291.042,10.437,2.60772
-24.0372,103.63,-74.1365,2.60769
51.443,52.679,47.4512,2.60765
34.2397,296.305,-58.7815,2.60763
-45.4696,75.2866,-64.8895,2.60762
-45.441,56.2893,0.315552,2.60762
-10.7502,146.14,-25.6683,2.60761
-36.3213,83.9807,-39.5845,2.60742
-45.4464,296.289,-47.0513,2.6073
36.2197,452.698,95.3958,2.60725
-24.8761,115.827,81.3381,2.60715
12.3705,164.329,29.0548,2.60713
-19.7302,368.005,9.70422,2.60713
13.5688,175.576,50.3693,2.60712
-35.9795,144.63,17.2699,2.60696
35.4791,427.926,87.7784,2.60685
-8.89551,271.834,-50.2468,2.60669
45.4362,342.398,-45.8196,2.60667
15.8929,548.566,-95.3937,2.60665
-43.4226,12.3353,-12.5939,2.60657
-36.9,170.606,29.4266,2.60652
-23.3752,181.029,12.4652,2.60652
-37.2175,161.976,21.9188,2.60645
-15.3759,201.855,-12.0592,2.6064
31.636,384.218,57.2205,2.60609
-2.51648,99.7416,-5.67505,2.60604
28.5183,350.225,-2.80774,2.60603
27.2915,414.311,95.4073,2.60596
18.6067,456.205,-68.6716,2.6059
-8.7439,58.4564,-18.8544,2.60582
35.5199,379.237,-29.6377,2.60577
-29.042,20.6781,67.4635,2.60577
25.2699,303.877,-22.054,2.60574
-45.4028,450.098,8.39038,2.60572
-45.3961,513.956,40.9548,2.60561
8.01562,419.456,63.2379,2.6056
-31.1587,289.682,-9.47729,2.60559
14.9281,260.932,31.3406,2.60557
1.31543,317.71,49.9456,2.60554
3.53845,431.614,-38.9554,2.60543
3.11243,470.669,30.9922,2.60536
-45.4789,134.836,-3.12024,2.60534
-1.21033,328.133,-95.4146,2.60531
-45.4749,51.1038,31.0356,2.60527
-34.8181,220.566,-4.51648,2.605
-18.4746,62.1327,-14.3871,2.60497
-18.6923,520.677,-27.3348,2.60497
26.8579,540.056,-88.4849,2.60496
13.5842,192.869,18.8026,2.6048
-37.3409,492.307,-28.7211,2.60471
-23.8467,218.311,45.2079,2.60455
-45.5088,42.9979,-83.8658,2.60454
-25.8489,97.944,41.0392,2.60437
-45.5182,121.931,-80.5973,2.60431
-12.4515,249.132,-59.4117,2.60426
-1.46765,96.6781,68.6584,2.60423
13.9449,54.6947,71.9734,2.60423
34.8293,503.769,95.3975,2.60417
-6.76465,144.264,48.1989,2.6041
-39.1399,559.265,-95.3989,2.60406
-1.62671,353.577,-40.3373,2.60389
20.5153,36.0531,-13.3494,2.60377
-30.3563,291.462,-86.2632,2.60375
30.9718,12.8965,-52.205,2.60369
29.2269,375.453,-93.6426,2.60368
-20.2463,312.282,-64.9017,2.60366
-36.0096,516.869,-68.0576,2.60365
-33.3745,400.577,86.623,2.60363
-3.11438,23.4419,76.1162,2.60337
16.8982,66.3132,-77.2775,2.60336
-45.4099,499.526,61.2151,2.60329
-12.2761,4.5719,-38.896,2.60325
-37.0048,499.977,86.8276,2.60323
20.7904,108.285,-76.891,2.60317
13.5015,401.595,66.7068,2.60309
-5.04443,226.764,42.4504,2.60282
-16.9331,134.537,66.738,2.60261
18.4183,35.4858,-26.3983,2.60259
-19.3838,274.225,75.193,2.60243
45.4257,472.862,-72.1359,2.60236
-14.3921,507.085,10.613,2.60228
21.3879,460.455,83.2615,2.60226
36.7026,559.233,-31.1677,2.60226
-30.3314,88.9868,16.4073,2.60223
4.7218,283.024,87.7355,2.60217
-1.82788,143.699,9.66663,2.60187
-26.0339,282.112,-15.421,2.60184
33.3088,221.625,22.6434,2.60181
-25.6511,476.13,-84.7131,2.60118
45.4327,176.373,-52.9602,2.60111
33.7714,287.139,-42.983,2.60104
-10.3959,267.419,20.1805,2.6002
19.3846,523.417,25.3473,2.59987
15.4144,4.5813,-76.807,2.59982
45.4609,330.981,-64.1702,2.59929
19.7188,137.364,27.5635,2.59927
34.3781,564.512,6.37878,2.59915
-36.7104,210.56,-44.0397,2.59905
-3.55127,54.8835,-36.3466,2.59893
36.6096,463.994,54.2665,2.59889
-30.4004,520.064,-53.8093,2.59876
14.2463,80.0386,-95.4349,2.59876
-0.127441,236.66,-66.2178,2.59859
28.4004,495.872,37.9894,2.59851
12.0897,442.745,21.8453,2.59839
-37.9689,135.918,-46.5845,2.59823
-32.6218,41.53,-61.9229,2.59818
24.1412,150.719,-95.5393,2.59815
-13.1123,338.384,30.0221,2.59791
45.4379,320.371,-26.0361,2.59788
36.5927,168.343,-87.0139,2.59783
-10.4688,182.102,60.3888,2.59774
-13.0552,324.515,58.3671,2.59769
-29.7695,304.572,-36.5845,2.5976
45.4014,561.622,33.8815,2.59752
-45.6776,198.762,85.6638,2.59734
-45.5156,4.46753,46.5483,2.59722
18.2562,128.353,10.6484,2.59714
47.8574,50.1987,31.2025,2.59697
-4.61902,540.015,-38.6353,2.59689
-28.3055,398.77,5.85767,2.59681
-45.4066,26.0044,83.2358,2.59679
26.9966,175.84,87.433,2.59673
-45.4675,152.209,31.0105,2.59669
30.4882,302.269,-51.866,2.59634
51.4988,89.7905,-84.073,2.59627
-18.3793,512.031,-7.85315,2.59623
-31.9071,19.2255,18.7998,2.59622
-23.7617,370.021,-55.7393,2.59611
33.6002,31.7109,18.3267,2.59599
7.87012,569.558,-13.8975,2.59597
-24.1255,557.564,29.1838,2.5959
-19.9772,212.513,18.6597,2.59574
-19.6476,210.043,-22.776,2.5957
-45.4048,529.325,49.9473,2.5956
-45.4469,4.38599,-33.5428,2.5956
0.516479,270.504,46.7943,2.59551
-36.3868,21.85,42.3462,2.59523
-16.5836,510.64,-75.3326,2.59516
-19.0156,61.0425,23.9983,2.59506
-17.6837,229.668,70.313,2.59503
-10.5645,55.5096,57.8418,2.59498
-24.2433,487.562,-95.4092,2.59495
51.5281,73.04,-45.5562,2.59489
-19.5377,514.355,-63.0973,2.59487
-34.4972,314.029,-95.4608,2.59484
45.4061,555.633,18.4006,2.59482
20.7516,455.089,10.5966,2.5948
45.4196,467.646,-5.13855,2.59476
-31.222,248.74,22.1697,2.59474
-20.6046,512.892,-31.8315,2.59441
-29.1096,407.2,16.5216,2.59432
37.3513,432.609,95.4392,2.5943
-28.1689,439.666,-44.0825,2.5942
6.95984,545.856,-79.5304,2.59419
-27.6089,514.846,4.97168,2.59389
15.4293,19.1024,-40.5074,2.59387
35.6927,376.06,34.9159,2.59386
-45.4283,438.404,27.111,2.59382
39.0675,151.206,-80.4204,2.59379
7.04321,27.1439,-16.889,2.59345
51.4597,118.876,-95.4248,2.59334
44.4303,483.218,86.2402,2.59326
38.5831,518.502,-95.4071,2.59325
23.6107,271.845,-64.8669,2.59321
-18.4652,324.579,81.2051,2.59318
25.6801,276.68,-22.821,2.59297
2.61768,136.48,-8.39539,2.59286
20.6909,375.659,-76.6949,2.59263
41.0675,95.8278,86.4552,2.59238
-45.4435,201.122,55.8507,2.59233
-19.6049,523.212,65.0615,2.59231
6.5885,338.032,-59.4388,2.5923
42.7078,402.491,48.0947,2.5923
-32.5361,40.5962,-13.853,2.59225
20.5009,360.041,52.8907,2.59216
-6.16138,36.3469,-9.55945,2.5921
2.44214,73.1904,40.5996,2.59197
-2.03125,446.452,60.1323,2.59185
-5.14978,186.582,20.2119,2.59179
10.2089,225.407,15.0181,2.59178
-11.8174,171.394,0.971069,2.59174
-33.3024,432.196,-95.4355,2.59163
-35.8951,75.5315,7.15466,2.59158
28.629,480.909,-79.3021,2.59157
34.2485,138.425,-18.4771,2.59138
26.4308,282.183,-81.5128,2.59133
-36.2676,354.423,26.1554,2.59123
7.26538,567.357,-4.38916,2.5912
21.8079,313.594,12.6418,2.59111
40.7987,23.5104,-53.1353,2.59104
10.2905,569.211,-41.0439,2.59103
-2.23816,382.902,-60.7627,2.59094
6.97021,308.561,67.9036,2.5909
45.4286,164.874,74.0479,2.59089
-11.6157,124.692,43.4084,2.59078
-28.4578,450.326,81.5101,2.59066
-45.4143,89.1785,61.9453,2.59064
35.8811,327.443,45.421,2.59058
45.4364,453.067,-42.3174,2.59051
45.032,151.16,-63.3097,2.59029
-9.9176,33.0618,50.6932,2.59028
45.4111,421.341,-39.7493,2.5902
45.4836,347.709,-27.9877,2.59019
45.4185,454.26,41.2247,2.58984
-16.0898,83.8184,-80.2311,2.58982
-45.5165,85.8235,76.2699,2.58974
45.3802,262.414,-53.6677,2.58954
-45.4349,401.734,41.1874,2.58938
23.4178,381.599,26.4718,2.58929
45.556,163.009,-35.5063,2.58909
-38.7776,562.659,-35.7423,2.58907
-4.63782,241.065,37.8768,2.58904
-24.0869,4.56323,53.2753,2.58887
21.3438,79.0216,48.9861,2.58886
17.1339,62.0242,-25.8021,2.58876
-7.47388,390.943,-32.2229,2.5887
45.5831,182.709,28.3099,2.58865
1.04651,82.432,-39.3148,2.58855
-44.905,400.546,-2.49988,2.58852
13.5488,220.241,-11.3712,2.58827
-17.8892,128.158,10.0691,2.58827
-30.6354,445.588,-50.6316,2.58823
8.56665,479.081,87.2051,2.58816
9.43018,261.123,-87.2987,2.58813
25.4093,126.216,-60.4176,2.5881
-2.54895,77.828,-19.3525,2.58807
-27.4117,345.296,-40.6459,2.58801
18.3961,468.223,87.1879,2.58799
-23.212,235.417,-38.8878,2.58798
-45.5042,242.771,-10.2318,2.58798
5.19946,168.224,-42.3129,2.58786
20.5043,161.35,-30.3644,2.58784
41.2645,72.1296,-51.151,2.58779
-27.8317,61.207,-38.1575,2.58762
51.4349,32.5594,44.5868,2.58753
-32.1431,88.7338,-53.5426,2.5874
-20.1548,449.791,-66.625,2.58738
-45.4285,513.004,87.3649,2.58726
-24.5028,528.393,4.2478,2.58719
-34.8137,382.45,14.615,2.58714
12.8743,134.284,-50.1484,2.58708
8.0946,563.9,11.0325,2.58701
-15.2274,105.024,-71.9037,2.58696
-44.8378,568.462,84.9041,2.58694
7.34387,470.072,63.4617,2.58677
-1.96838,157.991,73.3506,2.5867
4.57849,324.055,95.4492,2.58668
-45.4489,444.768,40.5247,2.58664
-37.1206,298.522,-81.5504,2.58635
12.9264,499.591,57.5154,2.58632
4.93994,542.974,-88.0027,2.58617
28.12,184.992,-10.5078,2.58612
2.83838,558.662,27.6195,2.58592
-3.84082,279.092,-95.4611,2.58587
-7.04932,295.094,59.1394,2.58581
-45.4203,339.49,38.5734,2.58561
-45.416,431.404,-72.2606,2.58556
3.48926,121.087,-93.7339,2.58534
-36.8738,492.022,-8.06628,2.58529
-23.9177,101.051,5.47852,2.5851
-1.14319,378.902,42.0753,2.58497
-1.06738,13.6124,45.0004,2.58493
-16.1075,525.073,6.53564,2.58482
-23.911,517.505,57.6342,2.5848
-31.1167,420.299,50.9865,2.58475
45.4498,500.587,66.3301,2.58474
-45.4294,212.593,39.8619,2.5847
-1.69128,90.2196,-51.8787,2.58461
-37.6709,257.322,83.0858,2.5846
7.87988,347.088,15.6586,2.58456
-13.1886,456.184,25.9238,2.58445
-4.41357,419.687,78.1923,2.58431
43.7256,431.912,87.0547,2.5843
36.9048,533.405,87.9767,2.58427
6.24121,34.7119,-38.1996,2.58424
-17.2413,101.004,-79.7321,2.58423
1.45496,258.167,-95.4392,2.58418
25.8738,460.785,-59.8514,2.58409
-5.74731,69.9911,-89.2599,2.58407
0.756348,138.401,95.5469,2.58401
38.3977,182.23,-53.5249,2.58393
20.0359,444.924,17.8458,2.5834
34.4137,476.79,-28.8053,2.58315
45.4559,480.248,9.44116,2.58314
-29.718,335.262,-18.1384,2.58308
15.6311,124.502,-37.1583,2.58303
-19.6296,4.42383,95.4733,2.58287
29.5223,84.4331,-4.61267,2.58266
-2.10474,116.475,-88.1388,2.58265
-17.613,140.834,-62.2609,2.58262
-9.47083,19.2476,-6.49243,2.58259
-16.7614,435.546,77.1616,2.58257
13.7228,458.592,23.5977,2.58246
-37.0741,217.431,95.4838,2.58226
35.5258,340.452,95.4283,2.58224
3.07727,441.929,45.9954,2.58223
12.5221,268.327,78.7755,2.58222
-45.454,80.6194,-72.3273,2.58221
45.5142,326.304,-10.3025,2.58207
45.4689,293.715,14.4213,2.58188
17.1343,512.374,17.4178,2.58188
5.02222,435.009,-5.81409,2.58184
-10.5896,522.703,80.0773,2.58169
-21.1127,41.3208,-76.7993,2.58157
35.5248,4.48779,61.1564,2.58157
32.2716,189.017,-53.207,2.58138
-30.4893,91.2281,95.517,2.58137
-30.5905,152.182,88.4806,2.58101
-36.2466,406.043,78.2244,2.58096
-14.2859,181.663,95.4758,2.58087
28.5292,372.814,-32.4803,2.58071
-28.2743,473.649,51.6975,2.58068
-21.0846,168.539,-60.637,2.58054
-20.0162,442.065,95.3942,2.58052
21.4202,180.104,53.7168,2.58032
-8.11243,489.139,38.6631,2.58027
16.7429,327.414,-35.5398,2.58027
13.4646,450.033,57.3175,2.58021
35.7021,242.723,-95.449,2.58011
14.8789,473.415,69.6923,2.57975
24.8088,296.99,40.1199,2.57957
39.231,503.05,47.0398,2.57957
-37.1868,448.495,-35.7739,2.57955
6.7113,4.51013,7.3717,2.57955
-13.8895,252.827,7.3064,2.57945
-27.6798,364.592,-19.4789,2.5794
16.7417,156.046,-95.4856,2.57938
-22.8162,352.52,-53.9229,2.57937
-39.8367,523.552,2.31055,2.57935
18.2533,279.161,-40.985,2.57928
35.7472,417.837,94.73,2.57927
51.4528,136.292,-10.0125,2.57925
-40.0295,542.59,-47.0513,2.57913
-23.5385,433.636,-65.1558,2.57908
-7.83362,240.032,-1.97681,2.5789
8.46106,386.833,79.9304,2.57884
8.14404,367.662,74.2244,2.57866
-5.68408,4.44373,7.68823,2.57865
-1.61292,146.678,-8.28394,2.57862
12.5758,191.746,7.62146,2.57858
9.09631,312.249,27.6345,2.57854
-37.8634,99.4717,-26.4829,2.57836
8.20508,62.9988,-63.7845,2.57835
-37.3077,105.335,17.0881,2.57823
-43.614,556.208,62.6691,2.57817
7.4292,201.202,5.29407,2.57805
28.0364,278.094,-95.4591,2.57782
11.8757,480.021,-36.7192,2.57771
-16.0751,458.18,-42.7408,2.57765
37.6499,483.735,-54.5988,2.57752
-45.475,304.63,48.9275,2.57735
45.5057,299.788,-74.6796,2.57734
6.91174,289.04,36.2737,2.57734
43.0465,129.939,-69.792,2.57712
10.1129,73.7433,45.5889,2.57693
29.3827,32.3501,8.08252,2.57686
4.22791,537.685,7.35059,2.57685
-5.25684,85.9757,60.8845,2.57677
11.9583,146.921,-77.2976,2.57672
12.0891,32.8468,-11.8582,2.57671
8.9281,416.044,-49.6405,2.57656
14.318,194.334,27.8364,2.5764
-21.1824,105.241,18.9067,2.5764
-34.9186,21.2236,-17.4594,2.5763
-2.61536,506.748,-82.5186,2.57621
4.67236,306.929,-95.4288,2.57606
51.5551,72.7306,56.7189,2.57599
37.7473,187.229,28.4454,2.57588
37.7942,59.3756,-44.8491,2.57588
-4.99121,336.703,-45.7605,2.57566
7.73352,291.854,-2.59473,2.57535
-8.9967,280.077,36.5446,2.57529
13.5818,545.712,36.5667,2.57508
-2.24695,211.775,86.3102,2.57503
-35.8932,231.766,-46.0415,2.57501
11.1099,230.889,95.516,2.575
-10.5029,222.8,57.0658,2.57496
-38.0336,548.958,62.963,2.57491
32.2478,133.192,-0.591187,2.57476
-45.4845,261.835,-67.624,2.57473
22.0035,129.562,31.8077,2.57457
47.5198,146.167,-22.962,2.57455
-0.564819,292.608,1.02026,2.57455
7.57214,88.002,-12.6393,2.57444
2.89001,518.323,-85.16,2.57436
-44.1985,101.147,12.5352,2.57413
-36.1809,359.807,-50.631,2.57404
10.8867,528.078,-45.0754,2.57402
36.7738,340.53,61.7018,2.57396
-31.9349,386.496,29.8802,2.57394
24.0627,188.597,45.1533,2.57374
-28.2402,118.212,95.4512,2.57357
-13.8359,541.483,62.8427,2.57351
-25.0122,313.33,-18.6936,2.57348
33.6516,134.929,-39.4603,2.57337
-24.072,529.715,21.6837,2.57331
40.3987,502.365,-50.8811,2.5733
7.9856,564.485,-54.7991,2.57318
-45.4674,373.598,34.7634,2.57317
-18.668,526.793,-18.9594,2.57265
51.6754,64.5288,60.4904,2.57258
33.7567,411.639,-32.6837,2.57253
-45.5286,321.079,72.2122,2.5723
45.5134,287.349,44.1594,2.57228
6.04956,190.659,26.5579,2.57226
-11.6052,444.677,-95.4929,2.57213
33.458,316.152,27.802,2.57207
22.6449,285.185,-73.7397,2.57198
-45.5165,330.751,-50.6255,2.57189
26.869,123.514,-23.3024,2.57185
-0.266602,453.027,-68.1539,2.57175
-40.7308,150.044,22.8862,2.57172
38.4642,405.325,-50.376,2.57168
-28.0326,13.9572,-25.6165,2.57161
-11.9276,234.676,-50.7816,2.57157
23.4674,248.154,57.0795,2.5714
45.4427,342.061,48.1196,2.57139
7.46997,353.735,-39.2198,2.57133
-3.29382,524.094,95.188,2.57127
31.5061,415.733,-44.0927,2.57125
6.21008,54.7922,3.41492,2.57114
15.5475,217.465,3.28076,2.57102
15.9653,112.366,-87.4467,2.57083
44.472,348.972,-15.2587,2.57082
-7.94397,4.47864,41.4602,2.57074
13.5172,127.531,42.7472,2.57062
-32.9934,425.32,-88.1294,2.57028
19.6373,164.687,-95.4644,2.57021
10.8962,425.848,17.9792,2.57014
51.4956,81.493,95.4822,2.57
-14.1732,532.597,64.95,2.56997
-35.4393,120.594,65.2565,2.56985
-40.5101,182.093,-95.4728,2.56981
-0.505737,288.778,-42.9668,2.56978
5.24194,220.177,-72.3181,2.56974
-10.2135,309.562,54.5327,2.56971
7.87512,116.369,-30.6798,2.56959
8.53955,252.546,-32.2921,2.56958
-45.4379,298.077,-56.033,2.56954
15.769,242.642,35.163,2.56945
-36.8239,379.293,-22.4803,2.56942
11.1771,215.319,-86.3141,2.56939
11.7766,352.33,4.95496,2.56936
36.3386,23.4904,58.631,2.56936
35.6547,423.143,-47.366,2.56933
43.16,24.5111,-61.9281,2.56926
-31.1511,148.112,-95.4741,2.56916
51.4862,118.453,-22.7297,2.56915
21.1744,38.1631,95.4646,2.569
-1.58386,372.192,-46.0023,2.56892
6.10461,208.97,-51.1904,2.56891
-19.9689,470.58,79.5598,2.56887
45.4377,380.087,-24.2936,2.56864
11.9711,459.297,-38.2397,2.5686
45.4606,257.2,-84.9994,2.56855
14.4365,182.459,-77.7263,2.56837
-17.9443,66.3135,-95.5234,2.56806
12.8984,83.6792,-87.1494,2.56797
-28.3988,514.45,-60.7672,2.56793
18.489,458.464,-6.57947,2.56792
31.5059,500.469,-51.6149,2.56789
-8.31567,465.589,87.7216,2.56773
-18.1823,528.272,14.856,2.56772
-12.623,560.982,49.1372,2.56762
-26.7236,216.623,85.5754,2.5676
-18.5474,179.347,-68.4457,2.56752
-1.26001,434.962,-25.6659,2.56728
-12.2224,114.071,64.7675,2.5672
-12.2369,400.171,-91.8647,2.56715
-23.0909,421.438,-32.8734,2.56708
-3.46399,218.6,60.9948,2.56703
-45.4338,558.963,54.1448,2.56702
41.3629,45.5177,-87.8986,2.567
45.4526,201.584,26.7737,2.56695
-1.60376,310.565,70.2675,2.56689
9.38416,200.248,-28.5327,2.56684
-18.1975,501.912,-77.6075,2.5668
-33.474,357.95,1.43628,2.56669
-21.828,305.087,-21.0166,2.56664
18.1104,493.026,69.4596,2.56664
-28.368,463.094,35.6453,2.56659
-45.447,540.726,-85.2974,2.56635
8.3595,118.902,-21.9336,2.56635
45.5361,206.301,-8.58948,2.56634
29.9253,293.912,47.0398,2.56624
22.0392,235.83,72.7777,2.56611
10.7594,52.9752,95.5852,2.56605
-11.1747,405.884,50.1769,2.56603
8.17896,184.768,83.6895,2.56582
45.5078,352.803,65.8185,2.5658
25.1855,426.151,-76.9014,2.5657
10.8833,371.958,32.0299,2.56568
36.7944,335.644,8.39539,2.56566
27.8148,191.683,-95.4957,2.56565
-12.9932,111.961,43.9598,2.56564
13.4139,477.795,7.90466,2.56564
29.7638,322.531,-2.7948,2.56549
10.3848,168.197,21.0551,2.56544
31.7397,379.155,-21.2894,2.56531
10.4648,442.423,74.6533,2.56528
-45.496,269.065,67.7515,2.56528
46.3627,31.2534,-9.09778,2.56527
45.4747,260.702,37.979,2.56527
-45.5195,105.913,21.0304,2.56493
-16.91,568.705,30.7491,2.56489
-15.218,323.786,-46.7983,2.56482
27.3811,254.068,-53.0569,2.56457
33.4617,45.6438,-19.5968,2.56448
-45.4348,4.50549,-42.6631,2.56446
-1.61414,353.621,-95.4814,2.56445
-45.4854,204.001,-86.0979,2.56432
-18.7478,197.036,-69.3584,2.56432
6.12463,440.321,-37.8224,2.56429
41.752,556.458,-95.3346,2.56415
-45.4594,322.249,42.8826,2.56412
-45.0032,197.448,-10.8585,2.56409
45.5066,240.245,54.3129,2.56393
-15.7103,265.435,34.5881,2.56389
-34.1538,242.547,-22.8433,2.56385
-8.73206,113.84,51.7418,2.56377
-29.5167,69.3837,4.87634,2.56356
-12.4102,340.545,95.4407,2.56346
-1.49109,151.304,-66.4402,2.56344
-6.12476,380.985,-89.2183,2.56336
37.6735,349.171,68.7183,2.5632
11.7583,62.6997,-44.785,2.5632
-24.3427,266.163,-12.4299,2.5632
28.4835,160.853,47.7238,2.56317
-27.9113,535.811,-63.1323,2.56314
-0.90979,430.688,87.9065,2.56299
-14.4412,171.971,79.8282,2.56287
33.7869,571.241,-45.6809,2.5628
5.2959,422.502,36.7988,2.56271
-9.81372,551.732,-80.9216,2.56269
-45.6318,4.50269,-8.43494,2.56264
3.62732,524.561,-52.2676,2.56263
25.6259,403.847,-56.528,2.56263
41.988,111.246,-34.5542,2.5626
28.978,140.332,-78.3329,2.56245
45.4528,221.81,95.4869,2.5624
-24.3188,85.2635,-24.7067,2.56234
-38.1417,345.993,60.1764,2.56227
26.7994,324.18,95.533,2.56227
38.6536,250.669,-64.715,2.56207
-15.4181,162.777,95.5116,2.56206
-11.3915,273.5,70.8461,2.56203
25.1206,4.46802,-74.5294,2.562
-23.4064,143.148,25.0903,2.56192
11.26,228.401,-34.1165,2.56191
-34.3604,404.713,2.49146,2.56178
51.4467,58.6316,29.3906,2.56176
-7.32068,510.288,-75.3981,2.56175
-31.2389,378.042,-95.4518,2.56172
45.4685,387.901,-19.5718,2.56171
-17.3347,94.9515,-46.5612,2.56161
28.9752,535.508,1.56445,2.56153
-6.54968,472.617,-94.3461,2.56141
24.384,239.499,-52.2506,2.56141
-4.28564,21.157,-81.5641,2.56139
